ID;NAME;PREFIXES AS URL;INDEGREE;TOTAL KNOWN PAGES;CRAWLED PAGES;STATUS;LAST MODIFICATION DATE;"ID,""NAME"",""PREFIXES AS URL"",""INDEGREE"",""TOTAL KNOWN PAGES"",""CRAWLED PAGES"",""STATUS"",""LAST MODIFICATION DATE"""
2246;Interescena.com;http://interescena.com http://www.interescena.com https://interescena.com https://www.interescena.com;1;1;0;DISCOVERED;2019-11-21T16:32:36.426Z;"2246,""Interescena.com"",""http://interescena.com http://www.interescena.com https://interescena.com https://www.interescena.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:36.426Z"""
2247;Notimex.com.mx;http://notimex.com.mx http://www.notimex.com.mx https://notimex.com.mx https://www.notimex.com.mx;1;1;0;DISCOVERED;2019-11-21T16:32:36.426Z;"2247,""Notimex.com.mx"",""http://notimex.com.mx http://www.notimex.com.mx https://notimex.com.mx https://www.notimex.com.mx"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:36.426Z"""
2248;Earthshakingmusic.com;http://earthshakingmusic.com http://www.earthshakingmusic.com https://earthshakingmusic.com https://www.earthshakingmusic.com;1;1;0;DISCOVERED;2019-11-21T16:32:36.426Z;"2248,""Earthshakingmusic.com"",""http://earthshakingmusic.com http://www.earthshakingmusic.com https://earthshakingmusic.com https://www.earthshakingmusic.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:36.426Z"""
2249;Salsatap.com;http://salsatap.com http://www.salsatap.com https://salsatap.com https://www.salsatap.com;1;1;0;DISCOVERED;2019-11-21T16:32:36.426Z;"2249,""Salsatap.com"",""http://salsatap.com http://www.salsatap.com https://salsatap.com https://www.salsatap.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:36.426Z"""
2250;Nbaf.org;http://nbaf.org http://www.nbaf.org https://nbaf.org https://www.nbaf.org;1;1;0;DISCOVERED;2019-11-21T16:32:36.426Z;"2250,""Nbaf.org"",""http://nbaf.org http://www.nbaf.org https://nbaf.org https://www.nbaf.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:36.426Z"""
2251;Vocalbaobab.co.uk;http://vocalbaobab.co.uk http://www.vocalbaobab.co.uk https://vocalbaobab.co.uk https://www.vocalbaobab.co.uk;1;1;0;DISCOVERED;2019-11-21T16:32:36.426Z;"2251,""Vocalbaobab.co.uk"",""http://vocalbaobab.co.uk http://www.vocalbaobab.co.uk https://vocalbaobab.co.uk https://www.vocalbaobab.co.uk"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:36.426Z"""
2252;Telecom.co.nz;http://telecom.co.nz http://www.telecom.co.nz https://telecom.co.nz https://www.telecom.co.nz;1;1;0;DISCOVERED;2019-11-21T16:32:36.427Z;"2252,""Telecom.co.nz"",""http://telecom.co.nz http://www.telecom.co.nz https://telecom.co.nz https://www.telecom.co.nz"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:36.427Z"""
2253;Facebook.com /benelise55;http://facebook.com/benelise55 http://www.facebook.com/benelise55 https://facebook.com/benelise55 https://www.facebook.com/benelise55;1;1;0;DISCOVERED;2019-11-21T16:32:38.225Z;"2253,""Facebook.com /benelise55"",""http://facebook.com/benelise55 http://www.facebook.com/benelise55 https://facebook.com/benelise55 https://www.facebook.com/benelise55"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.225Z"""
2254;Siguarayagallery.com;http://siguarayagallery.com http://www.siguarayagallery.com https://siguarayagallery.com https://www.siguarayagallery.com;1;1;0;DISCOVERED;2019-11-21T16:32:38.225Z;"2254,""Siguarayagallery.com"",""http://siguarayagallery.com http://www.siguarayagallery.com https://siguarayagallery.com https://www.siguarayagallery.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.225Z"""
2255;Artandutility.com;http://artandutility.com http://www.artandutility.com https://artandutility.com https://www.artandutility.com;1;3;0;DISCOVERED;2019-11-21T16:32:38.225Z;"2255,""Artandutility.com"",""http://artandutility.com http://www.artandutility.com https://artandutility.com https://www.artandutility.com"",""1"",""3"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.225Z"""
2256;Cmbfradio.cu;http://cmbfradio.cu http://www.cmbfradio.cu https://cmbfradio.cu https://www.cmbfradio.cu;3;4;0;DISCOVERED;2019-11-21T16:32:38.225Z;"2256,""Cmbfradio.cu"",""http://cmbfradio.cu http://www.cmbfradio.cu https://cmbfradio.cu https://www.cmbfradio.cu"",""3"",""4"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.225Z"""
2257;Ragazine.cc;http://ragazine.cc http://www.ragazine.cc https://ragazine.cc https://www.ragazine.cc;1;2;0;DISCOVERED;2019-11-21T16:32:38.225Z;"2257,""Ragazine.cc"",""http://ragazine.cc http://www.ragazine.cc https://ragazine.cc https://www.ragazine.cc"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.225Z"""
2258;Constantcontact.com;http://constantcontact.com http://www.constantcontact.com https://constantcontact.com https://www.constantcontact.com;1;1;0;DISCOVERED;2019-11-21T16:32:38.226Z;"2258,""Constantcontact.com"",""http://constantcontact.com http://www.constantcontact.com https://constantcontact.com https://www.constantcontact.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.226Z"""
2259;Knoxgallery.com;http://knoxgallery.com http://www.knoxgallery.com https://knoxgallery.com https://www.knoxgallery.com;1;1;0;DISCOVERED;2019-11-21T16:32:38.226Z;"2259,""Knoxgallery.com"",""http://knoxgallery.com http://www.knoxgallery.com https://knoxgallery.com https://www.knoxgallery.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.226Z"""
2260;Reconnectafrica.com;http://reconnectafrica.com http://www.reconnectafrica.com https://reconnectafrica.com https://www.reconnectafrica.com;1;1;0;DISCOVERED;2019-11-21T16:32:38.226Z;"2260,""Reconnectafrica.com"",""http://reconnectafrica.com http://www.reconnectafrica.com https://reconnectafrica.com https://www.reconnectafrica.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.226Z"""
2261;Agreatertown.com;http://agreatertown.com http://www.agreatertown.com https://agreatertown.com https://www.agreatertown.com;1;1;0;DISCOVERED;2019-11-21T16:32:38.226Z;"2261,""Agreatertown.com"",""http://agreatertown.com http://www.agreatertown.com https://agreatertown.com https://www.agreatertown.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.226Z"""
2262;youthandeldersja.Wordpress.com;http://www.youthandeldersja.wordpress.com http://youthandeldersja.wordpress.com https://www.youthandeldersja.wordpress.com https://youthandeldersja.wordpress.com;1;1;0;DISCOVERED;2019-11-21T16:32:38.226Z;"2262,""youthandeldersja.Wordpress.com"",""http://www.youthandeldersja.wordpress.com http://youthandeldersja.wordpress.com https://www.youthandeldersja.wordpress.com https://youthandeldersja.wordpress.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:38.226Z"""
2263;Communityhealingnet.org;http://communityhealingnet.org http://www.communityhealingnet.org https://communityhealingnet.org https://www.communityhealingnet.org;1;1;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2263,""Communityhealingnet.org"",""http://communityhealingnet.org http://www.communityhealingnet.org https://communityhealingnet.org https://www.communityhealingnet.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2264;Facebook.com /SociedadCubanadePsicologia;http://facebook.com/SociedadCubanadePsicologia http://www.facebook.com/SociedadCubanadePsicologia https://facebook.com/SociedadCubanadePsicologia https://www.facebook.com/SociedadCubanadePsicologia;1;1;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2264,""Facebook.com /SociedadCubanadePsicologia"",""http://facebook.com/SociedadCubanadePsicologia http://www.facebook.com/SociedadCubanadePsicologia https://facebook.com/SociedadCubanadePsicologia https://www.facebook.com/SociedadCubanadePsicologia"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2265;Lmu.edu;http://lmu.edu http://www.lmu.edu https://lmu.edu https://www.lmu.edu;1;2;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2265,""Lmu.edu"",""http://lmu.edu http://www.lmu.edu https://lmu.edu https://www.lmu.edu"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2266;Facebook.com /cheryl.t.grills;http://facebook.com/cheryl.t.grills http://www.facebook.com/cheryl.t.grills https://facebook.com/cheryl.t.grills https://www.facebook.com/cheryl.t.grills;1;1;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2266,""Facebook.com /cheryl.t.grills"",""http://facebook.com/cheryl.t.grills http://www.facebook.com/cheryl.t.grills https://facebook.com/cheryl.t.grills https://www.facebook.com/cheryl.t.grills"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2267;Charisselpree.com;http://charisselpree.com http://www.charisselpree.com https://charisselpree.com https://www.charisselpree.com;1;2;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2267,""Charisselpree.com"",""http://charisselpree.com http://www.charisselpree.com https://charisselpree.com https://www.charisselpree.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2268;Facebook.com /CHDays;http://facebook.com/CHDays http://www.facebook.com/CHDays https://facebook.com/CHDays https://www.facebook.com/CHDays;1;2;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2268,""Facebook.com /CHDays"",""http://facebook.com/CHDays http://www.facebook.com/CHDays https://facebook.com/CHDays https://www.facebook.com/CHDays"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2269;Nih.gov;http://nih.gov http://www.nih.gov https://nih.gov https://www.nih.gov;1;1;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2269,""Nih.gov"",""http://nih.gov http://www.nih.gov https://nih.gov https://www.nih.gov"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2270;Aphapublications.org;http://aphapublications.org http://www.aphapublications.org https://aphapublications.org https://www.aphapublications.org;1;1;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2270,""Aphapublications.org"",""http://aphapublications.org http://www.aphapublications.org https://aphapublications.org https://www.aphapublications.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2271;Butifyoudidknowsdsu.blogspot.com;http://butifyoudidknowsdsu.blogspot.com http://www.butifyoudidknowsdsu.blogspot.com https://butifyoudidknowsdsu.blogspot.com https://www.butifyoudidknowsdsu.blogspot.com;1;1;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2271,""Butifyoudidknowsdsu.blogspot.com"",""http://butifyoudidknowsdsu.blogspot.com http://www.butifyoudidknowsdsu.blogspot.com https://butifyoudidknowsdsu.blogspot.com https://www.butifyoudidknowsdsu.blogspot.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2272;Abpsi.org;http://abpsi.org http://www.abpsi.org https://abpsi.org https://www.abpsi.org;1;1;0;DISCOVERED;2019-11-21T16:32:39.142Z;"2272,""Abpsi.org"",""http://abpsi.org http://www.abpsi.org https://abpsi.org https://www.abpsi.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:39.142Z"""
2273;Sundiataacoli.org;http://sundiataacoli.org http://www.sundiataacoli.org https://sundiataacoli.org https://www.sundiataacoli.org;1;1;0;DISCOVERED;2019-11-21T16:32:41.433Z;"2273,""Sundiataacoli.org"",""http://sundiataacoli.org http://www.sundiataacoli.org https://sundiataacoli.org https://www.sundiataacoli.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:41.433Z"""
2274;Globalafrica.com;http://globalafrica.com http://www.globalafrica.com https://globalafrica.com https://www.globalafrica.com;1;1;0;DISCOVERED;2019-11-21T16:32:41.433Z;"2274,""Globalafrica.com"",""http://globalafrica.com http://www.globalafrica.com https://globalafrica.com https://www.globalafrica.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:41.433Z"""
2275;Webcom.com;http://webcom.com http://www.webcom.com https://webcom.com https://www.webcom.com;1;1;0;DISCOVERED;2019-11-21T16:32:41.433Z;"2275,""Webcom.com"",""http://webcom.com http://www.webcom.com https://webcom.com https://www.webcom.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:41.433Z"""
2276;Thnt.com;http://thnt.com http://www.thnt.com https://thnt.com https://www.thnt.com;1;1;0;DISCOVERED;2019-11-21T16:32:41.433Z;"2276,""Thnt.com"",""http://thnt.com http://www.thnt.com https://thnt.com https://www.thnt.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:41.433Z"""
2277;Hartford-Hwp.com;http://hartford-hwp.com http://www.hartford-hwp.com https://hartford-hwp.com https://www.hartford-hwp.com;1;2;0;DISCOVERED;2019-11-21T16:32:41.433Z;"2277,""Hartford-Hwp.com"",""http://hartford-hwp.com http://www.hartford-hwp.com https://hartford-hwp.com https://www.hartford-hwp.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:41.433Z"""
2278;Truth-Out.org;http://truth-out.org http://www.truth-out.org https://truth-out.org https://www.truth-out.org;1;2;0;DISCOVERED;2019-11-21T16:32:41.433Z;"2278,""Truth-Out.org"",""http://truth-out.org http://www.truth-out.org https://truth-out.org https://www.truth-out.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:41.433Z"""
2279;Paff.org;http://paff.org http://www.paff.org https://paff.org https://www.paff.org;1;6;0;DISCOVERED;2019-11-21T16:32:43.905Z;"2279,""Paff.org"",""http://paff.org http://www.paff.org https://paff.org https://www.paff.org"",""1"",""6"",""0"",""DISCOVERED"",""2019-11-21T16:32:43.905Z"""
2280;Brandeis.edu;http://brandeis.edu http://www.brandeis.edu https://brandeis.edu https://www.brandeis.edu;1;1;0;DISCOVERED;2019-11-21T16:32:43.905Z;"2280,""Brandeis.edu"",""http://brandeis.edu http://www.brandeis.edu https://brandeis.edu https://www.brandeis.edu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:43.905Z"""
2281;Beautifulmes.com;http://beautifulmes.com http://www.beautifulmes.com https://beautifulmes.com https://www.beautifulmes.com;1;1;0;DISCOVERED;2019-11-21T16:32:43.905Z;"2281,""Beautifulmes.com"",""http://beautifulmes.com http://www.beautifulmes.com https://beautifulmes.com https://www.beautifulmes.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:43.905Z"""
2282;blackandcuba.Tumblr.com;http://blackandcuba.tumblr.com http://www.blackandcuba.tumblr.com https://blackandcuba.tumblr.com https://www.blackandcuba.tumblr.com;1;2;0;DISCOVERED;2019-11-21T16:32:43.905Z;"2282,""blackandcuba.Tumblr.com"",""http://blackandcuba.tumblr.com http://www.blackandcuba.tumblr.com https://blackandcuba.tumblr.com https://www.blackandcuba.tumblr.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:43.905Z"""
2283;Facebook.com /blackandcuba;http://facebook.com/blackandcuba http://www.facebook.com/blackandcuba https://facebook.com/blackandcuba https://www.facebook.com/blackandcuba;1;1;0;DISCOVERED;2019-11-21T16:32:43.905Z;"2283,""Facebook.com /blackandcuba"",""http://facebook.com/blackandcuba http://www.facebook.com/blackandcuba https://facebook.com/blackandcuba https://www.facebook.com/blackandcuba"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:43.905Z"""
2284;Newschool.edu;http://newschool.edu http://www.newschool.edu https://newschool.edu https://www.newschool.edu;1;3;0;DISCOVERED;2019-11-21T16:32:43.905Z;"2284,""Newschool.edu"",""http://newschool.edu http://www.newschool.edu https://newschool.edu https://www.newschool.edu"",""1"",""3"",""0"",""DISCOVERED"",""2019-11-21T16:32:43.905Z"""
2285;Insightnews.com;http://insightnews.com http://www.insightnews.com https://insightnews.com https://www.insightnews.com;1;1;0;DISCOVERED;2019-11-21T16:32:43.905Z;"2285,""Insightnews.com"",""http://insightnews.com http://www.insightnews.com https://insightnews.com https://www.insightnews.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:43.905Z"""
2286;Progressivepupil.org;http://progressivepupil.org http://www.progressivepupil.org https://progressivepupil.org https://www.progressivepupil.org;1;2;0;DISCOVERED;2019-11-21T16:32:43.905Z;"2286,""Progressivepupil.org"",""http://progressivepupil.org http://www.progressivepupil.org https://progressivepupil.org https://www.progressivepupil.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:43.905Z"""
2287;Public-Engagement.org;http://public-engagement.org http://www.public-engagement.org https://public-engagement.org https://www.public-engagement.org;1;1;0;DISCOVERED;2019-11-21T16:32:43.905Z;"2287,""Public-Engagement.org"",""http://public-engagement.org http://www.public-engagement.org https://public-engagement.org https://www.public-engagement.org"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:43.905Z"""
2288;Cinelatinoamericano.org;http://cinelatinoamericano.org http://www.cinelatinoamericano.org https://cinelatinoamericano.org https://www.cinelatinoamericano.org;1;2;0;DISCOVERED;2019-11-21T16:32:44.165Z;"2288,""Cinelatinoamericano.org"",""http://cinelatinoamericano.org http://www.cinelatinoamericano.org https://cinelatinoamericano.org https://www.cinelatinoamericano.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:44.165Z"""
2289;Guantanamera.es;http://guantanamera.es http://www.guantanamera.es https://guantanamera.es https://www.guantanamera.es;1;1;0;DISCOVERED;2019-11-21T16:32:44.165Z;"2289,""Guantanamera.es"",""http://guantanamera.es http://www.guantanamera.es https://guantanamera.es https://www.guantanamera.es"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:44.165Z"""
2290;Revistasexcelencias.com;http://revistasexcelencias.com http://www.revistasexcelencias.com https://revistasexcelencias.com https://www.revistasexcelencias.com;1;2;0;DISCOVERED;2019-11-21T16:32:46.467Z;"2290,""Revistasexcelencias.com"",""http://revistasexcelencias.com http://www.revistasexcelencias.com https://revistasexcelencias.com https://www.revistasexcelencias.com"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:46.467Z"""
2291;Eluniverso.com;http://eluniverso.com http://www.eluniverso.com https://eluniverso.com https://www.eluniverso.com;1;1;0;DISCOVERED;2019-11-21T16:32:47.926Z;"2291,""Eluniverso.com"",""http://eluniverso.com http://www.eluniverso.com https://eluniverso.com https://www.eluniverso.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:47.926Z"""
2292;santiagoenmi.Wordpress.com;http://santiagoenmi.wordpress.com http://www.santiagoenmi.wordpress.com https://santiagoenmi.wordpress.com https://www.santiagoenmi.wordpress.com;1;1;0;DISCOVERED;2019-11-21T16:32:47.926Z;"2292,""santiagoenmi.Wordpress.com"",""http://santiagoenmi.wordpress.com http://www.santiagoenmi.wordpress.com https://santiagoenmi.wordpress.com https://www.santiagoenmi.wordpress.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:47.926Z"""
2293;Mivozdesdecuba.blogspot.com;http://mivozdesdecuba.blogspot.com http://www.mivozdesdecuba.blogspot.com https://mivozdesdecuba.blogspot.com https://www.mivozdesdecuba.blogspot.com;1;1;0;DISCOVERED;2019-11-21T16:32:47.926Z;"2293,""Mivozdesdecuba.blogspot.com"",""http://mivozdesdecuba.blogspot.com http://www.mivozdesdecuba.blogspot.com https://mivozdesdecuba.blogspot.com https://www.mivozdesdecuba.blogspot.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:47.926Z"""
2294;Laindependent.cat;http://laindependent.cat http://www.laindependent.cat https://laindependent.cat https://www.laindependent.cat;1;1;0;DISCOVERED;2019-11-21T16:32:47.926Z;"2294,""Laindependent.cat"",""http://laindependent.cat http://www.laindependent.cat https://laindependent.cat https://www.laindependent.cat"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:47.926Z"""
2295;Brasilcine.se;http://brasilcine.se http://www.brasilcine.se https://brasilcine.se https://www.brasilcine.se;1;1;0;DISCOVERED;2019-11-21T16:32:47.926Z;"2295,""Brasilcine.se"",""http://brasilcine.se http://www.brasilcine.se https://brasilcine.se https://www.brasilcine.se"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:47.926Z"""
2296;Facebook.com /fatimadelacaridad.pattersonpatterson;http://facebook.com/fatimadelacaridad.pattersonpatterson http://www.facebook.com/fatimadelacaridad.pattersonpatterson https://facebook.com/fatimadelacaridad.pattersonpatterson https://www.facebook.com/fatimadelacaridad.pattersonpatterson;1;1;0;DISCOVERED;2019-11-21T16:32:47.926Z;"2296,""Facebook.com /fatimadelacaridad.pattersonpatterson"",""http://facebook.com/fatimadelacaridad.pattersonpatterson http://www.facebook.com/fatimadelacaridad.pattersonpatterson https://facebook.com/fatimadelacaridad.pattersonpatterson https://www.facebook.com/fatimadelacaridad.pattersonpatterson"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:47.926Z"""
2297;Caimanbarbudo.cu;http://caimanbarbudo.cu http://www.caimanbarbudo.cu https://caimanbarbudo.cu https://www.caimanbarbudo.cu;1;1;0;DISCOVERED;2019-11-21T16:32:47.926Z;"2297,""Caimanbarbudo.cu"",""http://caimanbarbudo.cu http://www.caimanbarbudo.cu https://caimanbarbudo.cu https://www.caimanbarbudo.cu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:47.926Z"""
2298;Stanford.edu;http://stanford.edu http://www.stanford.edu https://stanford.edu https://www.stanford.edu;1;1;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2298,""Stanford.edu"",""http://stanford.edu http://www.stanford.edu https://stanford.edu https://www.stanford.edu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2299;Usint.gov;http://usint.gov http://www.usint.gov https://usint.gov https://www.usint.gov;1;1;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2299,""Usint.gov"",""http://usint.gov http://www.usint.gov https://usint.gov https://www.usint.gov"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2300;Ubc.ca;http://ubc.ca http://www.ubc.ca https://ubc.ca https://www.ubc.ca;1;1;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2300,""Ubc.ca"",""http://ubc.ca http://www.ubc.ca https://ubc.ca https://www.ubc.ca"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2301;E-Datalink.net;http://e-datalink.net http://www.e-datalink.net https://e-datalink.net https://www.e-datalink.net;1;1;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2301,""E-Datalink.net"",""http://e-datalink.net http://www.e-datalink.net https://e-datalink.net https://www.e-datalink.net"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2302;Occ-Santiagodecuba.blogspot.com;http://occ-santiagodecuba.blogspot.com http://www.occ-santiagodecuba.blogspot.com https://occ-santiagodecuba.blogspot.com https://www.occ-santiagodecuba.blogspot.com;1;1;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2302,""Occ-Santiagodecuba.blogspot.com"",""http://occ-santiagodecuba.blogspot.com http://www.occ-santiagodecuba.blogspot.com https://occ-santiagodecuba.blogspot.com https://www.occ-santiagodecuba.blogspot.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2303;Mfah.org;http://mfah.org http://www.mfah.org https://mfah.org https://www.mfah.org;1;2;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2303,""Mfah.org"",""http://mfah.org http://www.mfah.org https://mfah.org https://www.mfah.org"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2304;Minci.gob.ve;http://minci.gob.ve http://www.minci.gob.ve https://minci.gob.ve https://www.minci.gob.ve;1;1;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2304,""Minci.gob.ve"",""http://minci.gob.ve http://www.minci.gob.ve https://minci.gob.ve https://www.minci.gob.ve"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2305;Jrisquet.blogspot.com;http://jrisquet.blogspot.com http://www.jrisquet.blogspot.com https://jrisquet.blogspot.com https://www.jrisquet.blogspot.com;1;1;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2305,""Jrisquet.blogspot.com"",""http://jrisquet.blogspot.com http://www.jrisquet.blogspot.com https://jrisquet.blogspot.com https://www.jrisquet.blogspot.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2306;Stanislauscollege.blogspot.com;http://stanislauscollege.blogspot.com http://www.stanislauscollege.blogspot.com https://stanislauscollege.blogspot.com https://www.stanislauscollege.blogspot.com;1;1;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2306,""Stanislauscollege.blogspot.com"",""http://stanislauscollege.blogspot.com http://www.stanislauscollege.blogspot.com https://stanislauscollege.blogspot.com https://www.stanislauscollege.blogspot.com"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2307;Cubarte.info;http://cubarte.info http://www.cubarte.info https://cubarte.info https://www.cubarte.info;1;1;0;DISCOVERED;2019-11-21T16:32:49.985Z;"2307,""Cubarte.info"",""http://cubarte.info http://www.cubarte.info https://cubarte.info https://www.cubarte.info"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:49.985Z"""
2308;Gum.co;http://gum.co http://www.gum.co https://gum.co https://www.gum.co;1;11;0;DISCOVERED;2019-11-21T16:32:56.161Z;"2308,""Gum.co"",""http://gum.co http://www.gum.co https://gum.co https://www.gum.co"",""1"",""11"",""0"",""DISCOVERED"",""2019-11-21T16:32:56.161Z"""
2309;Missouri.edu;http://missouri.edu http://www.missouri.edu https://missouri.edu https://www.missouri.edu;1;2;0;DISCOVERED;2019-11-21T16:32:56.161Z;"2309,""Missouri.edu"",""http://missouri.edu http://www.missouri.edu https://missouri.edu https://www.missouri.edu"",""1"",""2"",""0"",""DISCOVERED"",""2019-11-21T16:32:56.161Z"""
2311;es-es.Facebook.com /deyni.terryabreu;http://es-es.facebook.com/deyni.terryabreu http://www.es-es.facebook.com/deyni.terryabreu https://es-es.facebook.com/deyni.terryabreu https://www.es-es.facebook.com/deyni.terryabreu;1;1;0;DISCOVERED;2019-11-21T16:32:59.987Z;"2311,""es-es.Facebook.com /deyni.terryabreu"",""http://es-es.facebook.com/deyni.terryabreu http://www.es-es.facebook.com/deyni.terryabreu https://es-es.facebook.com/deyni.terryabreu https://www.es-es.facebook.com/deyni.terryabreu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:59.987Z"""
2312;Linkedin.com /.../deyni-terry-abreu;http://linkedin.com/pub/deyni-terry-abreu http://www.linkedin.com/pub/deyni-terry-abreu https://linkedin.com/pub/deyni-terry-abreu https://www.linkedin.com/pub/deyni-terry-abreu;1;1;0;DISCOVERED;2019-11-21T16:32:59.987Z;"2312,""Linkedin.com /.../deyni-terry-abreu"",""http://linkedin.com/pub/deyni-terry-abreu http://www.linkedin.com/pub/deyni-terry-abreu https://linkedin.com/pub/deyni-terry-abreu https://www.linkedin.com/pub/deyni-terry-abreu"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:59.987Z"""
2313;Twitter.com /theshainalynn;http://twitter.com/theshainalynn http://www.twitter.com/theshainalynn https://twitter.com/theshainalynn https://www.twitter.com/theshainalynn;1;1;0;DISCOVERED;2019-11-21T16:32:59.987Z;"2313,""Twitter.com /theshainalynn"",""http://twitter.com/theshainalynn http://www.twitter.com/theshainalynn https://twitter.com/theshainalynn https://www.twitter.com/theshainalynn"",""1"",""1"",""0"",""DISCOVERED"",""2019-11-21T16:32:59.987Z"""
